id,year,epi_week,from_date,to_date,state,city,disease,deaths
19188,1894,189431,1894-07-27,1894-08-02,CT,NEW HAVEN,TUBERCULOSIS,2
19189,1894,189431,1894-07-27,1894-08-02,CT,NEW HAVEN,TYPHOID FEVER,2
19190,1894,189431,1894-07-27,1894-08-02,CT,NEW HAVEN,DIPHTHERIA,1
19191,1894,189430,1894-07-22,1894-07-28,LA,NEW ORLEANS,TUBERCULOSIS,9
19192,1894,189430,1894-07-22,1894-07-28,LA,NEW ORLEANS,TYPHOID FEVER,2
19193,1894,189430,1894-07-22,1894-07-28,LA,NEW ORLEANS,DIPHTHERIA,1
19194,1894,189431,1894-07-29,1894-08-04,LA,NEW ORLEANS,TUBERCULOSIS,9
19195,1894,189431,1894-07-29,1894-08-04,LA,NEW ORLEANS,TYPHOID FEVER,1
19196,1894,189431,1894-07-29,1894-08-04,LA,NEW ORLEANS,DIPHTHERIA,1
19197,1894,189431,1894-07-29,1894-08-04,LA,NEW ORLEANS,WHOOPING COUGH,1
19198,1894,189431,1894-07-29,1894-08-04,RI,NEWPORT,TYPHOID FEVER,1
19199,1894,189431,1894-07-29,1894-08-04,NY,NEW YORK,TUBERCULOSIS,83
19200,1894,189431,1894-07-29,1894-08-04,NY,NEW YORK,TYPHOID FEVER,7
19201,1894,189431,1894-07-29,1894-08-04,NY,NEW YORK,SCARLET FEVER,5
19202,1894,189431,1894-07-29,1894-08-04,NY,NEW YORK,DIPHTHERIA,37
19203,1894,189431,1894-07-29,1894-08-04,NY,NEW YORK,WHOOPING COUGH,10
19204,1894,189431,1894-07-29,1894-08-04,MA,NORTH ADAMS,TUBERCULOSIS,1
19205,1894,189431,1894-07-29,1894-08-04,MA,NORTH ADAMS,SCARLET FEVER,1
19206,1894,189431,1894-07-29,1894-08-04,MA,NORTHAMPTON,TUBERCULOSIS,3
19207,1894,189431,1894-07-29,1894-08-04,MA,NORTHAMPTON,DIPHTHERIA,2
19208,1894,189431,1894-07-29,1894-08-04,NE,OMAHA,TUBERCULOSIS,2
19209,1894,189431,1894-07-29,1894-08-04,NE,OMAHA,TYPHOID FEVER,1
19210,1894,189431,1894-07-29,1894-08-04,NE,OMAHA,SCARLET FEVER,1
19211,1894,189430,1894-07-22,1894-07-28,KY,PADUCAH,TUBERCULOSIS,1
19212,1894,189430,1894-07-22,1894-07-28,PA,PHILADELPHIA,TUBERCULOSIS,48
19213,1894,189430,1894-07-22,1894-07-28,PA,PHILADELPHIA,TYPHOID FEVER,9
19214,1894,189430,1894-07-22,1894-07-28,PA,PHILADELPHIA,SCARLET FEVER,2
19215,1894,189430,1894-07-22,1894-07-28,PA,PHILADELPHIA,DIPHTHERIA,9
19216,1894,189430,1894-07-22,1894-07-28,PA,PHILADELPHIA,WHOOPING COUGH,4
19217,1894,189430,1894-07-22,1894-07-28,PA,PITTSBURGH,TUBERCULOSIS,8
19218,1894,189430,1894-07-22,1894-07-28,PA,PITTSBURGH,TYPHOID FEVER,2
19219,1894,189430,1894-07-22,1894-07-28,PA,PITTSBURGH,WHOOPING COUGH,4
19220,1894,189431,1894-07-29,1894-08-04,PA,PITTSBURGH,TUBERCULOSIS,13
19221,1894,189431,1894-07-29,1894-08-04,PA,PITTSBURGH,TYPHOID FEVER,2
19222,1894,189431,1894-07-29,1894-08-04,PA,PITTSBURGH,DIPHTHERIA,1
19223,1894,189431,1894-07-29,1894-08-04,PA,PITTSBURGH,WHOOPING COUGH,1
19224,1894,189430,1894-07-22,1894-07-28,PA,POTTSTOWN,TUBERCULOSIS,1
19225,1894,189431,1894-07-29,1894-08-04,PA,POTTSTOWN,SCARLET FEVER,1
19226,1894,189431,1894-07-30,1894-08-05,NY,POUGHKEEPSIE,TUBERCULOSIS,1
19227,1894,189431,1894-07-29,1894-08-04,RI,PROVIDENCE,TYPHOID FEVER,1
19228,1894,189431,1894-07-29,1894-08-04,RI,PROVIDENCE,SCARLET FEVER,1
19229,1894,189431,1894-07-29,1894-08-04,RI,PROVIDENCE,WHOOPING COUGH,3
19230,1894,189430,1894-07-22,1894-07-28,CO,PUEBLO,TUBERCULOSIS,1
19231,1894,189431,1894-07-31,1894-08-06,PA,READING,TUBERCULOSIS,1
19232,1894,189431,1894-07-31,1894-08-06,PA,READING,DIPHTHERIA,1
19233,1894,189430,1894-07-22,1894-07-28,VA,RICHMOND,TUBERCULOSIS,9
19234,1894,189430,1894-07-22,1894-07-28,VA,RICHMOND,TYPHOID FEVER,1
19235,1894,189430,1894-07-22,1894-07-28,VA,RICHMOND,WHOOPING COUGH,2
19236,1894,189431,1894-07-30,1894-08-05,VA,RICHMOND,TUBERCULOSIS,4
19237,1894,189431,1894-07-30,1894-08-05,VA,RICHMOND,WHOOPING COUGH,1
19238,1894,189431,1894-07-29,1894-08-04,NY,ROCHESTER,SCARLET FEVER,1
19239,1894,189431,1894-07-29,1894-08-04,NY,ROCHESTER,DIPHTHERIA,3
19240,1894,189430,1894-07-22,1894-07-28,MO,ST LOUIS,TUBERCULOSIS,17
19241,1894,189430,1894-07-22,1894-07-28,MO,ST LOUIS,TYPHOID FEVER,9
19242,1894,189430,1894-07-22,1894-07-28,MO,ST LOUIS,SCARLET FEVER,1
19243,1894,189430,1894-07-22,1894-07-28,MO,ST LOUIS,DIPHTHERIA,1
19244,1894,189430,1894-07-22,1894-07-28,MO,ST LOUIS,WHOOPING COUGH,2
19245,1894,189430,1894-07-22,1894-07-28,UT,SALT LAKE CITY,TUBERCULOSIS,1
19246,1894,189430,1894-07-22,1894-07-28,CA,SAN DIEGO,TUBERCULOSIS,14
19247,1894,189430,1894-07-22,1894-07-28,CA,SAN FRANCISCO,TYPHOID FEVER,2
19248,1894,189430,1894-07-22,1894-07-28,CA,SAN FRANCISCO,WHOOPING COUGH,1
19249,1894,189431,1894-07-29,1894-08-04,MI,SAULT STE MARIE,TYPHOID FEVER,1
19250,1894,189431,1894-07-29,1894-08-04,PA,SCRANTON,TUBERCULOSIS,2
19251,1894,189431,1894-07-29,1894-08-04,PA,SCRANTON,TYPHOID FEVER,2
19252,1894,189430,1894-07-22,1894-07-28,WA,SEATTLE,TUBERCULOSIS,3
19253,1894,189430,1894-07-22,1894-07-28,WA,SEATTLE,TYPHOID FEVER,1
19254,1894,189431,1894-07-29,1894-08-04,LA,SHREVEPORT,TUBERCULOSIS,2
19255,1894,189430,1894-07-22,1894-07-28,SD,SIOUX FALLS,TUBERCULOSIS,1
19256,1894,189431,1894-07-29,1894-08-04,MA,SOMERVILLE,TYPHOID FEVER,1
19257,1894,189431,1894-07-29,1894-08-04,MA,SOMERVILLE,SCARLET FEVER,2
19258,1894,189431,1894-07-29,1894-08-04,MA,SPRINGFIELD,WHOOPING COUGH,1
19259,1894,189430,1894-07-24,1894-07-30,CA,STOCKTON,TUBERCULOSIS,1
19260,1894,189430,1894-07-22,1894-07-28,WI,SUPERIOR,SCARLET FEVER,1
19261,1894,189430,1894-07-22,1894-07-28,NY,SYRACUSE,TUBERCULOSIS,9
19262,1894,189430,1894-07-22,1894-07-28,NY,SYRACUSE,DIPHTHERIA,2
19263,1894,189430,1894-07-22,1894-07-28,NY,SYRACUSE,WHOOPING COUGH,1
19264,1894,189431,1894-07-29,1894-08-04,MA,TAUNTON,TUBERCULOSIS,2
19265,1894,189431,1894-07-29,1894-08-04,OH,TIFFIN,SCARLET FEVER,1
19266,1894,189431,1894-07-30,1894-08-05,NY,UTICA,TUBERCULOSIS,4
19267,1894,189431,1894-07-30,1894-08-05,NY,UTICA,TYPHOID FEVER,1
19268,1894,189430,1894-07-22,1894-07-28,DC,WASHINGTON,TUBERCULOSIS,11
19269,1894,189430,1894-07-22,1894-07-28,DC,WASHINGTON,TYPHOID FEVER,4
19270,1894,189430,1894-07-22,1894-07-28,DC,WASHINGTON,DIPHTHERIA,6
19271,1894,189430,1894-07-22,1894-07-28,DC,WASHINGTON,WHOOPING COUGH,6
19272,1894,189431,1894-07-29,1894-08-04,DC,WASHINGTON,TUBERCULOSIS,8
19273,1894,189431,1894-07-29,1894-08-04,DC,WASHINGTON,TYPHOID FEVER,13
19274,1894,189431,1894-07-29,1894-08-04,DC,WASHINGTON,DIPHTHERIA,1
19275,1894,189431,1894-07-29,1894-08-04,DC,WASHINGTON,WHOOPING COUGH,1
19276,1894,189430,1894-07-22,1894-07-28,MN,WINONA,TUBERCULOSIS,1
19277,1894,189431,1894-07-29,1894-08-04,MA,WOBURN,TUBERCULOSIS,1
19278,1894,189430,1894-07-20,1894-07-26,MA,WORCESTER,TUBERCULOSIS,7
19279,1894,189431,1894-07-28,1894-08-03,NY,YONKERS,TUBERCULOSIS,2
19280,1894,189431,1894-07-28,1894-08-03,NY,YONKERS,DIPHTHERIA,4
19281,1894,189431,1894-07-27,1894-08-02,OH,YOUNGSTOWN,WHOOPING COUGH,3
19282,1894,189432,1894-08-05,1894-08-11,PA,ALLEGHENY,TUBERCULOSIS,2
19283,1894,189432,1894-08-05,1894-08-11,PA,ALLEGHENY,TYPHOID FEVER,2
19284,1894,189432,1894-08-05,1894-08-11,PA,ALLEGHENY,DIPHTHERIA,2
19285,1894,189432,1894-08-05,1894-08-11,PA,ALLEGHENY,WHOOPING COUGH,1
19286,1894,189432,1894-08-05,1894-08-11,PA,ALTOONA,TYPHOID FEVER,1
19287,1894,189432,1894-08-05,1894-08-11,PA,ALTOONA,SCARLET FEVER,2
19288,1894,189432,1894-08-05,1894-08-11,NY,AUBURN,TUBERCULOSIS,2
19289,1894,189432,1894-08-04,1894-08-10,GA,AUGUSTA,TYPHOID FEVER,2
19290,1894,189432,1894-08-05,1894-08-11,MD,BALTIMORE,TUBERCULOSIS,15
19291,1894,189432,1894-08-05,1894-08-11,MD,BALTIMORE,TYPHOID FEVER,7
19292,1894,189432,1894-08-05,1894-08-11,MD,BALTIMORE,SCARLET FEVER,1
19293,1894,189432,1894-08-05,1894-08-11,MD,BALTIMORE,DIPHTHERIA,2
19294,1894,189432,1894-08-05,1894-08-11,MD,BALTIMORE,WHOOPING COUGH,1
19295,1894,189432,1894-08-05,1894-08-11,MI,BATTLE CREEK,TUBERCULOSIS,1
19296,1894,189432,1894-08-05,1894-08-11,MA,BOSTON,TUBERCULOSIS,17
19297,1894,189432,1894-08-05,1894-08-11,MA,BOSTON,TYPHOID FEVER,3
19298,1894,189432,1894-08-05,1894-08-11,MA,BOSTON,SCARLET FEVER,2
19299,1894,189432,1894-08-05,1894-08-11,MA,BOSTON,DIPHTHERIA,8
19300,1894,189432,1894-08-05,1894-08-11,MA,BOSTON,WHOOPING COUGH,6
19301,1894,189431,1894-08-01,1894-08-07,PA,BRADDOCK,TUBERCULOSIS,1
19302,1894,189431,1894-08-01,1894-08-07,PA,BRADDOCK,WHOOPING COUGH,2
19303,1894,189432,1894-08-05,1894-08-11,NY,BROOKLYN,TUBERCULOSIS,49
19304,1894,189432,1894-08-05,1894-08-11,NY,BROOKLYN,TYPHOID FEVER,5
19305,1894,189432,1894-08-05,1894-08-11,NY,BROOKLYN,SCARLET FEVER,1
19306,1894,189432,1894-08-05,1894-08-11,NY,BROOKLYN,DIPHTHERIA,23
19307,1894,189432,1894-08-05,1894-08-11,NY,BROOKLYN,WHOOPING COUGH,7
19308,1894,189432,1894-08-05,1894-08-11,OH,BUCYRUS,TUBERCULOSIS,1
19309,1894,189432,1894-08-05,1894-08-11,MA,CAMBRIDGE,TUBERCULOSIS,5
19310,1894,189432,1894-08-05,1894-08-11,MA,CAMBRIDGE,SCARLET FEVER,1
19311,1894,189432,1894-08-05,1894-08-11,MA,CAMBRIDGE,DIPHTHERIA,1
19312,1894,189432,1894-08-05,1894-08-11,MA,CAMBRIDGE,WHOOPING COUGH,3
19313,1894,189431,1894-07-29,1894-08-04,SC,CHARLESTON,TUBERCULOSIS,4
19314,1894,189432,1894-08-05,1894-08-11,OH,CLEVELAND,TUBERCULOSIS,9
19315,1894,189432,1894-08-05,1894-08-11,OH,CLEVELAND,TYPHOID FEVER,2
19316,1894,189432,1894-08-05,1894-08-11,OH,CLEVELAND,SCARLET FEVER,7
19317,1894,189432,1894-08-05,1894-08-11,OH,CLEVELAND,WHOOPING COUGH,6
19318,1894,189432,1894-08-05,1894-08-11,OH,COLUMBUS,TUBERCULOSIS,4
19319,1894,189432,1894-08-05,1894-08-11,OH,COLUMBUS,TYPHOID FEVER,2
19320,1894,189432,1894-08-05,1894-08-11,OH,COLUMBUS,WHOOPING COUGH,2
19321,1894,189432,1894-08-05,1894-08-11,MD,CUMBERLAND,TUBERCULOSIS,1
19322,1894,189432,1894-08-05,1894-08-11,MD,CUMBERLAND,TYPHOID FEVER,1
19323,1894,189432,1894-08-05,1894-08-11,MA,DEDHAM,TUBERCULOSIS,1
19324,1894,189431,1894-07-29,1894-08-04,TX,EL PASO,DIPHTHERIA,1
19325,1894,189432,1894-08-07,1894-08-13,IN,EVANSVILLE,TUBERCULOSIS,5
19326,1894,189432,1894-08-07,1894-08-13,IN,EVANSVILLE,WHOOPING COUGH,2
19327,1894,189431,1894-07-29,1894-08-04,TX,FORT WORTH,TUBERCULOSIS,1
19328,1894,189432,1894-08-06,1894-08-12,OH,HAMILTON,TUBERCULOSIS,1
19329,1894,189432,1894-08-06,1894-08-12,OH,HAMILTON,WHOOPING COUGH,1
19330,1894,189432,1894-08-05,1894-08-11,MA,HAVERHILL,TUBERCULOSIS,1
19331,1894,189432,1894-08-05,1894-08-11,MA,HAVERHILL,TYPHOID FEVER,1
19332,1894,189432,1894-08-05,1894-08-11,NJ,HOBOKEN,TUBERCULOSIS,2
19333,1894,189432,1894-08-05,1894-08-11,NJ,HOBOKEN,SCARLET FEVER,1
19334,1894,189432,1894-08-05,1894-08-11,NJ,HOBOKEN,DIPHTHERIA,1
19335,1894,189432,1894-08-05,1894-08-11,NY,JAMESTOWN,TUBERCULOSIS,1
19336,1894,189432,1894-08-05,1894-08-11,TN,KNOXVILLE,TUBERCULOSIS,3
19337,1894,189432,1894-08-05,1894-08-11,TN,KNOXVILLE,TYPHOID FEVER,1
19338,1894,189432,1894-08-05,1894-08-11,TN,KNOXVILLE,WHOOPING COUGH,1
19339,1894,189432,1894-08-05,1894-08-11,MA,LOWELL,TUBERCULOSIS,3
19340,1894,189432,1894-08-05,1894-08-11,MA,LOWELL,SCARLET FEVER,1
19341,1894,189432,1894-08-02,1894-08-08,VA,LYNCHBURG,TUBERCULOSIS,2
19342,1894,189432,1894-08-02,1894-08-08,VA,LYNCHBURG,TYPHOID FEVER,2
19343,1894,189432,1894-08-02,1894-08-08,VA,LYNCHBURG,WHOOPING COUGH,1
19344,1894,189431,1894-07-29,1894-08-04,GA,MACON,TUBERCULOSIS,1
19345,1894,189432,1894-08-05,1894-08-11,GA,MACON,TUBERCULOSIS,1
19346,1894,189432,1894-08-05,1894-08-11,WI,MANITOWOC,TUBERCULOSIS,1
19347,1894,189432,1894-08-05,1894-08-11,MA,MEDFORD,SCARLET FEVER,1
19348,1894,189432,1894-08-07,1894-08-13,MA,MILFORD,TUBERCULOSIS,1
19349,1894,189432,1894-08-05,1894-08-11,WI,MILWAUKEE,TUBERCULOSIS,11
19350,1894,189432,1894-08-05,1894-08-11,WI,MILWAUKEE,DIPHTHERIA,2
19351,1894,189432,1894-08-05,1894-08-11,WI,MILWAUKEE,WHOOPING COUGH,1
19352,1894,189432,1894-08-05,1894-08-11,AL,MOBILE,TUBERCULOSIS,3
19353,1894,189432,1894-08-05,1894-08-11,NY,MOUNT VERNON,TUBERCULOSIS,1
19354,1894,189432,1894-08-05,1894-08-11,NY,MOUNT VERNON,DIPHTHERIA,1
19355,1894,189432,1894-08-05,1894-08-11,NY,MOUNT VERNON,WHOOPING COUGH,2
19356,1894,189431,1894-07-29,1894-08-04,MI,MUSKEGON,DIPHTHERIA,1
19357,1894,189431,1894-07-29,1894-08-04,MI,MUSKEGON,WHOOPING COUGH,2
19358,1894,189432,1894-08-05,1894-08-11,TN,NASHVILLE,TUBERCULOSIS,2
19359,1894,189432,1894-08-05,1894-08-11,TN,NASHVILLE,TYPHOID FEVER,1
19360,1894,189432,1894-08-05,1894-08-11,TN,NASHVILLE,WHOOPING COUGH,2
19361,1894,189432,1894-08-05,1894-08-11,NJ,NEWARK,TUBERCULOSIS,14
19362,1894,189432,1894-08-05,1894-08-11,NJ,NEWARK,DIPHTHERIA,2
19363,1894,189432,1894-08-05,1894-08-11,MA,NEW BEDFORD,TUBERCULOSIS,1
19364,1894,189432,1894-08-03,1894-08-09,CT,NEW HAVEN,TUBERCULOSIS,2
19365,1894,189432,1894-08-03,1894-08-09,CT,NEW HAVEN,TYPHOID FEVER,1
19366,1894,189432,1894-08-03,1894-08-09,CT,NEW HAVEN,SCARLET FEVER,1
19367,1894,189432,1894-08-05,1894-08-11,LA,NEW ORLEANS,TUBERCULOSIS,11
19368,1894,189432,1894-08-05,1894-08-11,LA,NEW ORLEANS,TYPHOID FEVER,2
19369,1894,189432,1894-08-05,1894-08-11,LA,NEW ORLEANS,DIPHTHERIA,1
19370,1894,189432,1894-08-05,1894-08-11,NY,NEW YORK,TUBERCULOSIS,80
19371,1894,189432,1894-08-05,1894-08-11,NY,NEW YORK,TYPHOID FEVER,6
19372,1894,189432,1894-08-05,1894-08-11,NY,NEW YORK,SCARLET FEVER,6
19373,1894,189432,1894-08-05,1894-08-11,NY,NEW YORK,DIPHTHERIA,34
19374,1894,189432,1894-08-05,1894-08-11,NY,NEW YORK,WHOOPING COUGH,10
19375,1894,189431,1894-07-29,1894-08-04,IA,OTTUMWA,TUBERCULOSIS,3
19376,1894,189431,1894-07-29,1894-08-04,KY,PADUCAH,TUBERCULOSIS,4
19377,1894,189431,1894-07-29,1894-08-04,KY,PADUCAH,TYPHOID FEVER,1
19378,1894,189431,1894-07-29,1894-08-04,FL,PENSACOLA,TUBERCULOSIS,1
19379,1894,189431,1894-07-29,1894-08-04,FL,PENSACOLA,TYPHOID FEVER,3
19380,1894,189431,1894-07-29,1894-08-04,PA,PHILADELPHIA,TUBERCULOSIS,45
19381,1894,189431,1894-07-29,1894-08-04,PA,PHILADELPHIA,TYPHOID FEVER,11
19382,1894,189431,1894-07-29,1894-08-04,PA,PHILADELPHIA,DIPHTHERIA,10
19383,1894,189431,1894-07-29,1894-08-04,PA,PHILADELPHIA,WHOOPING COUGH,12
19384,1894,189432,1894-08-05,1894-08-11,PA,PITTSBURGH,TUBERCULOSIS,8
19385,1894,189432,1894-08-05,1894-08-11,PA,PITTSBURGH,TYPHOID FEVER,3
19386,1894,189432,1894-08-05,1894-08-11,PA,PITTSBURGH,WHOOPING COUGH,6
19387,1894,189432,1894-08-05,1894-08-11,ME,PORTLAND,TUBERCULOSIS,1
19388,1894,189432,1894-08-06,1894-08-12,NY,POUGHKEEPSIE,TUBERCULOSIS,1
19389,1894,189432,1894-08-05,1894-08-11,RI,PROVIDENCE,TYPHOID FEVER,1
19390,1894,189432,1894-08-05,1894-08-11,RI,PROVIDENCE,SCARLET FEVER,2
19391,1894,189432,1894-08-05,1894-08-11,RI,PROVIDENCE,WHOOPING COUGH,2
19392,1894,189431,1894-07-29,1894-08-04,CO,PUEBLO,TUBERCULOSIS,1
19393,1894,189431,1894-07-29,1894-08-04,CO,PUEBLO,TYPHOID FEVER,1
19394,1894,189432,1894-08-05,1894-08-11,WI,RACINE,TUBERCULOSIS,3
19395,1894,189432,1894-08-07,1894-08-13,PA,READING,TUBERCULOSIS,1
19396,1894,189432,1894-08-07,1894-08-13,PA,READING,TYPHOID FEVER,1
19397,1894,189432,1894-08-07,1894-08-13,PA,READING,WHOOPING COUGH,2
19398,1894,189432,1894-08-05,1894-08-11,VA,RICHMOND,TUBERCULOSIS,3
19399,1894,189432,1894-08-05,1894-08-11,VA,RICHMOND,TYPHOID FEVER,1
19400,1894,189432,1894-08-05,1894-08-11,VA,RICHMOND,WHOOPING COUGH,1
19401,1894,189432,1894-08-05,1894-08-11,NY,ROCHESTER,TUBERCULOSIS,2
19402,1894,189432,1894-08-05,1894-08-11,NY,ROCHESTER,WHOOPING COUGH,2
19403,1894,189431,1894-07-29,1894-08-04,MO,ST LOUIS,TUBERCULOSIS,17
19404,1894,189431,1894-07-29,1894-08-04,MO,ST LOUIS,TYPHOID FEVER,3
19405,1894,189431,1894-07-29,1894-08-04,MO,ST LOUIS,DIPHTHERIA,5
19406,1894,189431,1894-07-29,1894-08-04,MO,ST LOUIS,WHOOPING COUGH,1
19407,1894,189431,1894-07-29,1894-08-04,UT,SALT LAKE CITY,TUBERCULOSIS,1
19408,1894,189431,1894-07-29,1894-08-04,CA,SAN FRANCISCO,TUBERCULOSIS,16
19409,1894,189431,1894-07-29,1894-08-04,CA,SAN FRANCISCO,TYPHOID FEVER,4
19410,1894,189431,1894-07-29,1894-08-04,CA,SAN FRANCISCO,DIPHTHERIA,3
19411,1894,189431,1894-07-29,1894-08-04,CA,SAN FRANCISCO,WHOOPING COUGH,2
19412,1894,189431,1894-07-29,1894-08-04,CA,SANTA BARBARA,TUBERCULOSIS,1
19413,1894,189432,1894-08-06,1894-08-12,MI,SAULT STE MARIE,TYPHOID FEVER,1
19414,1894,189431,1894-07-29,1894-08-04,WA,SEATTLE,TUBERCULOSIS,2
19415,1894,189432,1894-08-05,1894-08-11,PA,SCRANTON,TUBERCULOSIS,1
19416,1894,189432,1894-08-06,1894-08-12,PA,SHAMOKIN,TYPHOID FEVER,1
19417,1894,189432,1894-08-05,1894-08-11,LA,SHREVEPORT,TUBERCULOSIS,1
19418,1894,189432,1894-08-05,1894-08-11,MA,SOMERVILLE,TUBERCULOSIS,4
19419,1894,189432,1894-08-05,1894-08-11,MA,SOMERVILLE,TYPHOID FEVER,1
19420,1894,189432,1894-08-05,1894-08-11,MA,SOMERVILLE,SCARLET FEVER,1
19421,1894,189432,1894-08-05,1894-08-11,MA,SOMERVILLE,WHOOPING COUGH,3
19422,1894,189432,1894-08-05,1894-08-11,MA,SPRINGFIELD,TUBERCULOSIS,3
19423,1894,189432,1894-08-05,1894-08-11,MA,SPRINGFIELD,WHOOPING COUGH,1
19424,1894,189431,1894-07-29,1894-08-04,WI,SUPERIOR,DIPHTHERIA,1
19425,1894,189431,1894-07-29,1894-08-04,NY,SYRACUSE,TUBERCULOSIS,6
19426,1894,189431,1894-07-29,1894-08-04,NY,SYRACUSE,TYPHOID FEVER,2
19427,1894,189432,1894-08-05,1894-08-11,MA,TAUNTON,TUBERCULOSIS,4
19428,1894,189432,1894-08-05,1894-08-11,MA,TAUNTON,WHOOPING COUGH,1
19429,1894,189432,1894-08-06,1894-08-12,NY,UTICA,TUBERCULOSIS,1
19430,1894,189432,1894-08-05,1894-08-11,NC,WINSTON-SALEM,TUBERCULOSIS,2
19431,1894,189432,1894-08-05,1894-08-11,MA,WOBURN,TUBERCULOSIS,1
19432,1894,189431,1894-07-27,1894-08-02,MA,WORCESTER,TUBERCULOSIS,2
19433,1894,189431,1894-07-27,1894-08-02,MA,WORCESTER,TYPHOID FEVER,1
19434,1894,189431,1894-07-27,1894-08-02,MA,WORCESTER,SCARLET FEVER,1
19435,1894,189431,1894-07-27,1894-08-02,MA,WORCESTER,DIPHTHERIA,2
19436,1894,189432,1894-08-04,1894-08-10,NY,YONKERS,TUBERCULOSIS,2
19437,1894,189432,1894-08-04,1894-08-10,NY,YONKERS,DIPHTHERIA,2
19438,1894,189432,1894-08-04,1894-08-10,OH,YOUNGSTOWN,WHOOPING COUGH,2
19439,1894,189433,1894-08-12,1894-08-18,PA,ALLEGHENY,TUBERCULOSIS,1
19440,1894,189433,1894-08-12,1894-08-18,PA,ALLEGHENY,DIPHTHERIA,1
19441,1894,189433,1894-08-12,1894-08-18,PA,ALTOONA,TYPHOID FEVER,11
19442,1894,189433,1894-08-12,1894-08-18,PA,ALTOONA,SCARLET FEVER,3
19443,1894,189433,1894-08-14,1894-08-20,OH,ASHTABULA,WHOOPING COUGH,3
19444,1894,189433,1894-08-12,1894-08-18,NY,AUBURN,TUBERCULOSIS,1
19445,1894,189433,1894-08-11,1894-08-17,GA,AUGUSTA,TUBERCULOSIS,3
19446,1894,189433,1894-08-12,1894-08-18,MD,BALTIMORE,TUBERCULOSIS,21
19447,1894,189433,1894-08-12,1894-08-18,MD,BALTIMORE,TYPHOID FEVER,4
19448,1894,189433,1894-08-12,1894-08-18,MD,BALTIMORE,SCARLET FEVER,1
19449,1894,189433,1894-08-12,1894-08-18,MD,BALTIMORE,DIPHTHERIA,5
19450,1894,189433,1894-08-12,1894-08-18,MD,BALTIMORE,WHOOPING COUGH,3
19451,1894,189432,1894-08-05,1894-08-11,NY,BINGHAMTON,WHOOPING COUGH,1
19452,1894,189433,1894-08-12,1894-08-18,NY,BINGHAMTON,TUBERCULOSIS,1
19453,1894,189433,1894-08-12,1894-08-18,MA,BOSTON,TUBERCULOSIS,23
19454,1894,189433,1894-08-12,1894-08-18,MA,BOSTON,TYPHOID FEVER,4
19455,1894,189433,1894-08-12,1894-08-18,MA,BOSTON,SCARLET FEVER,4
19456,1894,189433,1894-08-12,1894-08-18,MA,BOSTON,DIPHTHERIA,12
19457,1894,189433,1894-08-12,1894-08-18,MA,BOSTON,WHOOPING COUGH,4
19458,1894,189432,1894-08-08,1894-08-14,PA,BRADDOCK,DIPHTHERIA,1
19459,1894,189432,1894-08-05,1894-08-11,MA,BROOKLINE,TUBERCULOSIS,1
19460,1894,189432,1894-08-05,1894-08-11,MA,BROOKLINE,TYPHOID FEVER,1
19461,1894,189433,1894-08-12,1894-08-18,NY,BROOKLYN,TUBERCULOSIS,49
19462,1894,189433,1894-08-12,1894-08-18,NY,BROOKLYN,TYPHOID FEVER,4
19463,1894,189433,1894-08-12,1894-08-18,NY,BROOKLYN,SCARLET FEVER,1
19464,1894,189433,1894-08-12,1894-08-18,NY,BROOKLYN,DIPHTHERIA,19
19465,1894,189433,1894-08-12,1894-08-18,NY,BROOKLYN,WHOOPING COUGH,6
19466,1894,189433,1894-08-12,1894-08-18,OH,BUCYRUS,TUBERCULOSIS,2
19467,1894,189432,1894-08-05,1894-08-11,MT,BUTTE,TUBERCULOSIS,1
19468,1894,189433,1894-08-12,1894-08-18,MA,CAMBRIDGE,TUBERCULOSIS,4
19469,1894,189433,1894-08-12,1894-08-18,MA,CAMBRIDGE,SCARLET FEVER,1
19470,1894,189433,1894-08-12,1894-08-18,MA,CAMBRIDGE,DIPHTHERIA,1
19471,1894,189433,1894-08-12,1894-08-18,MA,CAMBRIDGE,WHOOPING COUGH,1
19472,1894,189432,1894-08-05,1894-08-11,SC,CHARLESTON,TUBERCULOSIS,5
19473,1894,189432,1894-08-05,1894-08-11,SC,CHARLESTON,WHOOPING COUGH,2
19474,1894,189433,1894-08-11,1894-08-17,OH,CINCINNATI,TUBERCULOSIS,13
19475,1894,189433,1894-08-11,1894-08-17,OH,CINCINNATI,TYPHOID FEVER,2
19476,1894,189433,1894-08-11,1894-08-17,OH,CINCINNATI,SCARLET FEVER,1
19477,1894,189433,1894-08-11,1894-08-17,OH,CINCINNATI,DIPHTHERIA,4
19478,1894,189433,1894-08-11,1894-08-17,OH,CINCINNATI,WHOOPING COUGH,1
19479,1894,189433,1894-08-12,1894-08-18,IN,COLUMBUS,TUBERCULOSIS,1
19480,1894,189433,1894-08-12,1894-08-18,OH,COLUMBUS,TUBERCULOSIS,3
19481,1894,189433,1894-08-12,1894-08-18,OH,COLUMBUS,TYPHOID FEVER,1
19482,1894,189433,1894-08-12,1894-08-18,OH,COLUMBUS,DIPHTHERIA,1
19483,1894,189433,1894-08-12,1894-08-18,OH,COLUMBUS,WHOOPING COUGH,1
19484,1894,189433,1894-08-12,1894-08-18,MD,CUMBERLAND,TUBERCULOSIS,1
19485,1894,189433,1894-08-10,1894-08-16,OH,DAYTON,TUBERCULOSIS,5
